fid,DN,Area in km2
"998","218",0.00124999999858066
"999","14",0.00125000000149757
"1000","172",0.00687500043978542
"1001","243",0.00124999999420717
"1002","14",0.000624999996080995
"1003","172",0.000625000008679926
"1004","218",0.000624999996416271
"1005","14",0.156250004016705
"1006","172",0.000624999991124496
"1007","172",0.00250000069303066
"1008","14",0.000625000001523644
"1009","243",0.000624999997533858
"1010","218",0.00187499988726713
"1011","14",0.151875031241592
"1012","243",0.000624999999077991
"1013","218",0.000624999994717538
