fid,DN,Area in km2
"997","243",0.00124999999909103
"998","218",0.000624999993622303
"999","243",0.00124999999529868
"1000","243",0.000625000000942498
"1001","218",0.00124999999482185
"1002","243",0.000624999998744577
"1003","243",0.000625000009842217
"1004","243",0.0012499999997057
"1005","218",0.00125000000080094
"1006","243",0.0018749998796843
"1007","14",0.000624999992236495
"1008","218",0.000625000005427748
"1009","172",0.000624999995864928
"1010","243",0.000624999996427447
"1011","14",0.000624999994659796
"1012","218",0.000625000004453585
"1013","243",0.000625000003525987
"1014","243",0.00187499973752163
"1015","218",0.00187499972353131
"1016","243",0.00125000000605732
"1017","243",0.000625000006979331
"1018","14",0.000624999997451901
"1019","218",0.000625000001918524
"1020","14",0.000625000008007512
"1021","243",0.000625000007312745
"1022","243",0.00124999999828078
"1023","243",0.00062499998848699
"1024","243",0.00062500000346452
"1025","243",0.000625000001298264
"1026","14",0.000624999999843538
"1027","172",0.000625000001501292
"1028","243",0.000625000006491318
"1029","218",0.000624999999558553
"1030","218",0.000624999997425824
"1031","243",0.000624999992512167
"1032","243",0.00124999999961443
"1033","243",0.000624999998291954
"1034","14",0.000624999987784773
"1035","243",0.000625000001311302
"1036","14",0.00062499998681061
"1037","14",0.000624999996298924
"1038","243",0.0012499999949187
"1039","14",0.000625000005476177
"1040","243",0.000624999999715015
"1041","243",0.000624999990845099
"1042","243",0.00437500000895001
"1043","243",0.0049999999739565
"1044","243",0.00187499998613447
"1045","14",0.00125000000308827
"1046","14",0.00250000000014529
"1047","243",0.0112500001573768
"1048","243",0.00125000000380352
"1049","243",0.00500000080471113
"1050","218",0.00249999999411032
"1051","243",0.00375000067940168
"1052","218",0.0149999996936694
"1053","14",0.00062499999647215
"1054","14",0.000624999994058162
"1055","218",0.000624999999757856
"1056","172",0.00125000000701472
"1057","243",0.000625000007536262
"1058","218",0.00124999999278784
"1059","172",0.00187499999704957
"1060","243",0.00124999999957532
"1061","218",0.00375000066886283
"1062","14",0.00124999999653175
"1063","243",0.000624999994853511
"1064","14",0.000624999994117767
"1065","14",0.000624999996574596
"1066","218",0.000624999993948266
"1067","243",0.000624999993085861
"1068","14",0.000625000005103648
"1069","243",0.000624999996565282
"1070","243",0.000624999997971579
"1071","243",0.00249999999321252
"1072","77",0.000624999998748302
"1073","243",0.000625000009236857
"1074","172",0.00187499986821786
"1075","243",0.000624999993156642
"1076","14",0.000624999990217388
"1077","243",0.0031250006802585
"1078","218",0.0012499999973923
"1079","172",0.000625000005388632
"1080","243",0.00249999946790189
"1081","243",0.0012499999961406
"1082","218",0.00687499917967804
"1083","14",0.000625000003093854
"1084","243",0.00625000181604922
"1085","218",0.00250000000008941
"1086","243",0.000624999992802739
"1087","243",0.000625000008916482
"1088","243",0.000624999985106289
"1089","243",0.00187500013432465
"1090","243",0.000624999993924052
"1091","243",0.000624999993572012
"1092","243",0.000624999997407198
"1093","243",0.000624999994527549
"1094","14",0.000625000001601875
"1095","218",0.0531249993845001
"1096","243",0.0012499999981299
"1097","243",0.000624999993598089
"1098","243",0.00250000052215159
"1099","243",0.000624999999241903
"1100","243",0.00312499999866448
"1101","243",0.0018750002724994
"1102","14",0.000624999997982755
"1103","243",0.000625000009138137
"1104","243",0.000624999996464699
"1105","218",0.0662499921796005
"1106","243",0.00125000000519119
"1107","14",0.000625000011811033
"1108","14",0.000624999994201586
"1109","218",0.00124999999261275
"1110","243",0.000625000002479181
"1111","243",0.00125000000162609
"1112","243",0.000624999997604638
"1113","218",0.00125000000464544
"1114","243",0.000624999995209277
"1115","218",0.0125000006689671
"1116","243",0.00249999956441671
"1117","243",0.00500000037473254
"1118","14",0.00125000000476837
"1119","243",0.00312500040303357
"1120","218",0.0012499999999404
"1121","243",0.000624999996187165
"1122","243",0.000624999996863306
"1123","14",0.00499999960498326
"1124","172",0.0068750009492822
"1125","172",0.00124999999478459
"1126","172",0.0031249999790974
"1127","14",0.000625000004827976
"1128","243",0.000625000012630597
"1129","243",0.000624999986222014
"1130","14",0.000625000002657995
"1131","243",0.00250000000200793
"1132","243",0.0018749998814892
"1133","243",0.00124999999530241
"1134","243",0.000625000004379079
"1135","218",0.00124999999480322
"1136","243",0.000625000002827495
"1137","243",0.000624999996239319
"1138","243",0.000625000007271767
"1139","14",0.000625000006036833
"1140","243",0.00062499999855645
"1141","243",0.000625000004192814
"1142","14",0.00125000000265427
"1143","243",0.00812499969538674
"1144","243",0.000624999995775521
"1145","243",0.00187500000867806
"1146","172",0.000624999996347353
"1147","172",0.00437500127946772
"1148","243",0.000624999990187585
"1149","14",0.000624999997219071
"1150","14",0.000624999998452142
"1151","243",0.000625000004956499
"1152","172",0.00062500000361912
"1153","14",0.00249999933650531
"1154","243",0.000624999995181337
"1155","243",0.00125000000120886
"1156","14",0.00374999999694526
"1157","243",0.000625000005641952
"1158","243",0.00124999999971315
"1159","218",0.0018749998666551
"1160","172",0.000625000002877787
"1161","14",0.00124999999688752
"1162","243",0.000624999997360632
"1163","243",0.00562500049497187
"1164","243",0.000625000004000962
"1165","218",0.00375000000678748
"1166","14",0.000624999993044883
"1167","14",0.000625000003438443
"1168","14",0.000624999999975786
"1169","14",0.000625000006895512
"1170","14",0.00250000069343485
"1171","243",0.00375000052795187
"1172","218",0.000625000002814457
"1173","243",0.000624999997146428
"1174","243",0.000625000003017485
"1175","218",0.00124999999522418
"1176","243",0.00124999999472126
"1177","243",0.00125000000843033
"1178","243",0.000625000000113621
"1179","243",0.00187499971430935
"1180","243",0.000624999993560836
"1181","14",0.000624999987967312
"1182","243",0.00125000000637397
"1183","243",0.000624999996798113
"1184","218",0.00062499999400042
"1185","218",0.00062499999964796
"1186","243",0.000625000004993752
"1187","243",0.00187500012860447
"1188","218",0.0006250000046473
"1189","243",0.000624999998560175
"1190","14",0.00124999999746308
"1191","243",0.000625000006241724
"1192","243",0.0200000005705543
"1193","243",0.00499999852015078
"1194","243",0.0043750001526121
"1195","14",0.00312499972736835
"1196","243",0.00312500014136359
"1197","218",0.0100000011721589
"1198","243",0.00124999999397621
"1199","218",0.00312500043006428
"1200","218",0.00187499988384172
"1201","243",0.00124999999821559
"1202","14",0.00374999919335917
"1203","218",0.00124999999649078
"1204","14",0.000625000002419576
"1205","243",0.000624999998772517
"1206","218",0.000625000003933907
"1207","243",0.00687499848208949
"1208","243",0.00187499999921583
"1209","243",0.000625000001875684
"1210","243",0.000625000001097098
"1211","172",0.000625000005125999
"1212","243",0.00187500027883239
"1213","243",0.00374999999796227
"1214","14",0.000624999998293817
"1215","243",0.00124999999693967
"1216","14",0.000624999997256324
"1217","243",0.00312500064546429
"1218","218",0.00187500000130385
"1219","243",0.000625000001305714
"1220","243",0.000625000000005588
"1221","243",0.000625000001013279
"1222","218",0.0012499999963697
"1223","218",0.000624999999696389
"1224","243",0.000624999998282641
"1225","218",0.000624999991323799
"1226","243",0.000624999996023253
"1227","243",0.000625000004673377
"1228","14",0.000624999996280298
"1229","218",0.000624999995298684
"1230","243",0.000624999998399988
"1231","14",0.00312500000142306
"1232","243",0.000625000003177673
"1233","218",0.00374999846280739
"1234","243",0.00125000000054017
"1235","243",0.00187500027790479
"1236","243",0.000625000007556751
"1237","218",0.000625000001275912
"1238","172",0.00062500000327453
"1239","243",0.00124999999701977
"1240","243",0.00187499973974004
"1241","243",0.00187499999018759
"1242","243",0.000624999995110556
"1243","14",0.000624999996939674
"1244","218",0.00437500065122917
"1245","243",0.000624999996099621
"1246","243",0.000624999999199063
"1247","218",0.00187499972078763
"1248","243",0.000624999994523823
"1249","243",0.00375000001233257
"1250","218",0.00062500000259839
"1251","243",0.00125000000563823
"1252","243",0.000624999999672174
"1253","243",0.000625000003954396
"1254","243",0.000625000000845641
"1255","243",0.00437499968892708
"1256","172",0.0137500002705753
"1257","172",0.000625000002104789
"1258","172",0.118125008429686
"1259","14",0.0018750002695322
"1260","243",0.00062500000484474
"1261","243",0.00249999996801093
"1262","14",0.000624999996146187
"1263","218",0.000625000015938654
"1264","243",0.000624999994525686
"1265","243",0.00062499999884516
"1266","243",0.0156249995899461
"1267","243",0.00124999999943189
"1268","243",0.000624999995088205
"1269","243",0.000625000002391636
"1270","243",0.0181249998741876
"1271","243",0.000625000004701316
"1272","243",0.00124999999998696
"1273","243",0.00062499999500066
"1274","14",0.0062500000095889
"1275","243",0.00124999999672174
"1276","243",0.00125000000308827
"1277","218",0.00125000000304729
"1278","172",0.00187500000320375
"1279","172",0.0025000000257995
"1280","243",0.00187500012744591
"1281","218",0.00500000042386726
"1282","218",0.0031250005263146
"1283","243",0.00187499972105399
"1284","243",0.000624999996550381
"1285","243",0.00249999999948218
"1286","243",0.00624999932005629
"1287","243",0.000624999996459112
"1288","243",0.00812499958504178
"1289","218",0.000624999992225319
"1290","243",0.000624999988745898
"1291","218",0.00250000030176714
"1292","14",0.00125000000198372
"1293","218",0.000625000003665686
"1294","243",0.00125000000036508
"1295","218",0.000624999994844198
"1296","218",0.000625000010138378
"1297","243",0.0024999991917219
"1298","218",0.000624999995024875
"1299","243",0.00124999999668077
"1300","243",0.00062500000734441
"1301","243",0.000624999993959442
"1302","243",0.000624999996175989
"1303","243",0.00125000000014529
"1304","243",0.00125000000109151
"1305","243",0.000624999994590879
"1306","243",0.0018750000044331
"1307","218",0.000624999997748062
"1308","172",0.000625000000959262
"1309","243",0.000625000005280599
"1310","218",0.00624999932686239
"1311","14",0.00312500068373792
"1312","243",0.00937500615747459
"1313","14",0.00249999919615872
"1314","218",0.00062499999248609
"1315","218",0.00124999999828264
"1316","243",0.000624999997133389
"1317","243",0.00125000000209361
"1318","243",0.00249999999902397
"1319","218",0.000624999998580664
"1320","243",0.000624999990370125
"1321","243",0.000624999999182299
"1322","218",0.00374999818474241
"1323","243",0.00687500169961713
"1324","243",0.000624999991985038
"1325","243",0.00125000000327639
"1326","14",0.000624999999459833
"1327","218",0.000624999998416752
"1328","218",0.000624999995678663
"1329","243",0.000625000000303611
"1330","14",0.000625000000948086
"1331","218",0.000624999995473772
"1332","243",0.0168750000104122
"1333","218",0.0193750008420609
"1334","218",0.00250000000343844
"1335","14",0.00124999999050051
"1336","243",0.0024999999961704
"1337","243",0.00187499987020344
"1338","243",0.0124999979411289
"1339","243",0.0187499994709138
"1340","14",0.00187499999652058
"1341","243",0.00250000068408251
"1342","218",0.0187500011672862
"1343","218",0.00124999999915808
"1344","14",0.011250000969572
"1345","243",0.00124999999931082
"1346","243",0.00624999947207235
"1347","243",0.0012500000041239
"1348","218",0.00125000000470877
"1349","243",0.00124999999644607
"1350","218",0.00125000000750832
"1351","243",0.000625000002289191
"1352","218",0.00125000000282936
"1353","243",0.000624999993305653
"1354","218",0.00187500028150156
"1355","218",0.000624999985419214
"1356","243",0.000625000006467104
"1357","218",0.000624999999655411
"1358","243",0.00250000029785745
"1359","243",0.00437500030322
"1360","243",0.000625000000009313
"1361","243",0.000625000002259389
"1362","243",0.000625000007875264
"1363","243",0.000624999990245327
"1364","14",0.00124999999827333
"1365","243",0.000624999996101484
"1366","243",0.0237499999966118
"1367","218",0.000625000002091751
"1368","243",0.00124999999397807
"1369","243",0.00062499999009259
"1370","243",0.00187499972023815
"1371","172",0.00749999898797646
"1372","243",0.00437499987269193
"1373","243",0.00687500025156699
"1374","218",0.00750000002405047
"1375","243",0.0131249978674836
"1376","243",0.00250000081250817
"1377","243",0.0087499997494258
"1378","243",0.0418749987575524
"1379","218",0.00187500011927262
"1380","218",0.00062500000660494
"1381","172",0.00125000000136532
"1382","243",0.00062499999769032
"1383","243",0.000625000004578382
"1384","243",0.000624999999348074
"1385","218",0.0168750011069328
"1386","243",0.000624999996723607
"1387","14",0.00437500039669871
"1388","14",0.0112500008103959
"1389","243",0.000624999992452562
"1390","218",0.00124999999700114
"1391","218",0.00562500023822486
"1392","218",0.00125000000379048
"1393","243",0.00062500000077486
"1394","218",0.00062499999926053
"1395","218",0.0043750008420255
"1396","243",0.0043749999950286
"1397","243",0.000624999998470768
"1398","172",0.000625000000014901
"1399","218",0.000624999989349395
"1400","243",0.000625000003883615
"1401","218",0.00250000067140907
"1402","243",0.00687499818977527
"1403","218",0.000625000004047528
"1404","243",0.0031249995863419
"1405","218",0.000624999996162951
"1406","243",0.000624999998159707
"1407","243",0.000624999997081235
"1408","243",0.000624999998072162
"1409","243",0.00062499999861978
"1410","14",0.00125000000065938
"1411","14",0.000625000001890585
"1412","243",0.000624999999061227
"1413","218",0.000624999994080514
"1414","243",0.0049999993202351
"1415","243",0.00124999999179319
"1416","14",0.0881250026049912
"1417","243",0.00187500012796372
"1418","243",0.000625000000050291
"1419","218",0.000624999999089167
"1420","218",0.000624999999137595
"1421","243",0.00125000000272691
"1422","14",0.00187500011606142
"1423","14",0.00062499999650009
"1424","243",0.000625000005967915
"1425","218",0.000625000002261251
"1426","218",0.000625000008882955
"1427","172",0.000625000005658716
"1428","14",0.000625000003110617
"1429","172",0.00062500000552088
"1430","218",1.15187499712363
"1431","243",0.000625000002456829
"1432","243",0.00187500027953088
"1433","218",0.00312499948890507
"1434","14",0.00125000000308827
"1435","243",0.000625000004466623
"1436","218",0.00125000000128895
"1437","243",0.00125000000067055
"1438","218",0.00249999958042987
"1439","243",0.00249999918329157
"1440","218",0.00125000000490993
"1441","243",0.00062499999528192
"1442","218",0.00062499999736622
"1443","243",0.00312499872253649
"1444","218",0.00187499986361712
"1445","243",0.00437499969120882
"1446","243",0.00249999998791888
"1447","243",0.000625000008694828
"1448","172",0.00124999999964982
"1449","14",0.00124999999455363
"1450","243",0.00062499998742342
"1451","243",0.000625000000435859
"1452","243",0.000624999995280057
"1453","218",0.000625000003686175
"1454","243",0.000625000002842396
"1455","243",0.000624999998694286
"1456","218",0.000625000001048669
"1457","243",0.00312500001130812
"1458","243",0.00125000000151247
"1459","243",0.00562500026449002
"1460","243",0.000625000003658235
"1461","243",0.000625000001765788
"1462","243",0.000625000002563
"1463","218",0.00250000000873767
"1464","243",0.000625000002127141
"1465","218",0.00125000000516698
"1466","243",0.00437499919935875
"1467","14",0.00125000000054017
"1468","243",0.00312500012205727
"1469","243",0.00062499999557808
"1470","14",0.000625000009398907
"1471","243",0.000625000003628433
"1472","243",0.000624999999953434
"1473","243",0.000624999998927116
"1474","243",0.00749999956418388
"1475","243",0.00125000000562519
"1476","243",0.00124999999778345
"1477","218",0.00062499999511987
"1478","243",0.00250000052212179
"1479","243",0.000625000002898276
"1480","243",0.000625000006135553
"1481","243",0.00499999985849485
"1482","218",0.00125000000088662
"1483","243",0.000625000005826354
"1484","14",0.00125000000208244
"1485","14",0.0012499999982547
"1486","243",0.000625000000337139
"1487","243",0.00187500012498908
"1488","243",0.00125000000496395
"1489","243",0.000624999999923632
"1490","218",0.000625000004094094
"1491","243",0.000624999998260289
"1492","243",0.000625000012144446
"1493","243",0.000624999995240942
"1494","14",0.000624999997304752
"1495","14",0.000625000000547618
"1496","218",0.000624999997621402
"1497","243",0.000625000003227964
"1498","243",0.0106249990537446
"1499","243",0.00437500039205514
"1500","172",0.0243749990469553
"1501","218",0.00187500000417233
"1502","218",0.00500000043669529
"1503","14",0.0218750022024475
"1504","218",0.00437500000675395
"1505","243",0.00125000000913441
"1506","243",0.00125000001126155
"1507","218",0.00250000000391528
"1508","14",0.000625000005967915
"1509","243",0.000624999999111518
"1510","172",0.000625000002223998
"1511","243",0.0025000000025928
"1512","218",0.000624999995758757
"1513","243",0.000625000006072223
"1514","243",0.00124999999577925
"1515","218",0.00999999788543768
"1516","243",0.00500000212223828
"1517","218",0.0162499981726594
"1518","218",0.00250000080251135
"1519","14",0.00312500002180412
"1520","14",0.00250000000368804
"1521","243",0.00187500027169473
"1522","243",0.00437500028708577
"1523","243",0.000625000005079433
"1524","243",0.00124999999691546
"1525","243",0.000624999995769933
"1526","218",0.000624999999159947
"1527","218",0.00750000000258908
"1528","243",0.00500000040505081
"1529","243",0.000625000007191673
"1530","243",0.00249999997583218
"1531","243",0.000625000004930422
"1532","14",0.000624999999735504
"1533","14",0.00062500000670366
"1534","218",0.000624999995801598
"1535","243",0.000624999995499849
"1536","218",0.00062499999932386
"1537","14",0.00562499806109257
"1538","243",0.00124999998946115
"1539","243",0.000625000000625849
"1540","172",0.00124999999583513
"1541","243",0.00687500110176206
"1542","243",0.000625000003503636
"1543","243",0.00187499972683191
"1544","218",0.00375000000272505
"1545","218",0.00437499972517602
"1546","243",0.000624999999905005
"1547","218",0.000625000001639128
"1548","14",0.00187499998866767
"1549","243",0.00187500013324805
"1550","243",0.00187500011410564
"1551","243",0.0025000000006333
"1552","172",0.000624999994754791
"1553","172",0.000625000004056841
"1554","218",0.000624999995693564
"1555","243",0.00062499999259226
"1556","243",0.0199999988745227
"1557","243",0.00312500015239418
"1558","172",0.00250000000143051
"1559","243",0.000624999985931441
"1560","218",0.00437499920209311
"1561","218",0.00187500013238378
"1562","172",0.00125000000439584
"1563","14",0.0031250000247471
"1564","243",0.00500000057506375
"1565","243",0.00187499987509474
"1566","243",0.00124999999722466
"1567","218",0.000624999996783212
"1568","243",0.0012500000006482
"1569","218",0.00874999959747493
"1570","243",0.000624999998625368
"1571","218",0.0006249999998454
"1572","243",0.00187499987160414
"1573","243",0.00062500000131689
"1574","218",0.000624999999824911
"1575","243",0.00125000000180304
"1576","172",0.000625000007504597
"1577","14",0.000624999998053536
"1578","243",0.00125000000275299
"1579","218",0.00124999999320507
"1580","243",0.000625000006433576
"1581","243",0.0012499999928195
"1582","218",0.00125000000094995
"1583","243",0.000624999995388091
"1584","243",0.00375000081407838
"1585","243",0.000625000002164394
"1586","218",0.000624999997228384
"1587","218",0.000625000007700175
"1588","172",0.00187499971321598
"1589","243",0.000625000004582107
"1590","243",0.00125000001097471
"1591","172",0.000624999994166195
"1592","218",0.00250000000479072
"1593","243",0.000624999995941296
"1594","14",0.000625000000281259
"1595","243",0.0743750042095762
"1596","243",0.0012500000048317
"1597","14",0.000625000009130687
"1598","243",0.000624999996231869
"1599","172",0.000624999997284263
"1600","243",0.00187499999003112
"1601","243",0.00250000003626198
"1602","243",0.00249999956688657
"1603","243",0.00124999999764934
"1604","243",0.00312499957448803
"1605","243",0.00125000000332296
"1606","243",0.00187499988020398
"1607","243",0.00250000000321493
"1608","243",0.00187500027533434
"1609","243",0.00124999999507889
"1610","243",0.00187500026478246
"1611","218",0.000625000000298023
"1612","218",0.00187499999729544
"1613","172",0.0506250024004113
"1614","243",0.000625000004898757
"1615","14",0.00437499947782606
"1616","218",0.000625000000458211
"1617","218",0.00062499999172613
"1618","14",0.0037500000155177
"1619","172",0.00437499972046353
"1620","243",0.000624999999348074
"1621","243",0.000624999993814155
"1622","218",0.000624999998601153
"1623","243",0.000624999997941777
"1624","243",0.000625000006666407
"1625","243",0.000625000001013279
"1626","243",0.000625000002106652
"1627","218",0.000624999993816018
"1628","243",0.00125000000087731
"1629","243",0.0056250000281781
"1630","243",0.000625000005237758
"1631","243",0.00125000000021234
"1632","218",0.00124999999721348
"1633","218",0.00249999999606237
"1634","243",0.0006250000020843
"1635","243",0.00312499960702285
"1636","14",0.000625000002665445
"1637","14",0.00187499987518229
"1638","172",0.000624999996671453
"1639","243",0.000625000008035451
"1640","243",0.00124999999691732
"1641","172",0.0018750001305677
"1642","218",0.00750000008804724
"1643","243",0.000625000004023313
"1644","218",0.000624999996991828
"1645","243",0.000625000001976266
"1646","243",0.0025000000222642
"1647","243",0.00874999987403303
"1648","243",0.0043749999927599
"1649","243",0.00875000054144859
"1650","243",0.00437499974397756
"1651","218",0.000624999999368563
"1652","243",0.00125000000742823
"1653","218",0.000625000005898997
"1654","243",0.000624999992618337
"1655","243",0.000625000010672957
"1656","243",0.00312500039946847
"1657","14",0.000624999993847683
"1658","218",0.000625000002779067
"1659","14",0.000624999997671694
"1660","218",0.00125000000149012
"1661","243",0.000624999996513128
"1662","243",0.000624999997250736
"1663","243",0.00374999845883064
"1664","14",0.00249999999848008
"1665","243",0.00187500012353063
"1666","243",0.00125000000829622
"1667","218",0.0025000000328403
"1668","243",0.000624999987736344
"1669","243",0.000624999995613471
"1670","172",0.03562500024206
"1671","218",0.000624999998092651
"1672","172",0.000625000002857298
"1673","243",0.0012499999971725
"1674","218",0.000624999995730817
"1675","14",0.00187500028442405
"1676","243",0.000624999998876825
"1677","243",0.00312500011827424
"1678","218",0.00125000000946969
"1679","243",0.00249999999020994
"1680","243",0.00249999970735796
"1681","172",0.000625000001987442
"1682","14",0.000625000007990748
"1683","14",0.000624999995565042
"1684","172",0.000625000011596829
"1685","218",0.0018750000065472
"1686","14",0.000624999994231388
"1687","243",0.000625000002382323
"1688","243",0.000625000003645197
"1689","243",0.000624999997938052
"1690","243",0.00062500000022538
"1691","14",0.00062499999480322
"1692","218",0.000624999993607402
"1693","243",0.00250000080445781
"1694","172",0.0318750000218861
"1695","243",0.00249999946558475
"1696","243",0.00687499958937988
"1697","218",0.00187499987685308
"1698","243",0.00125000000119209
"1699","218",0.00249999969516881
"1700","172",0.0356250061662979
"1701","243",0.000624999998550862
"1702","172",0.00062499999509193
"1703","14",0.000625000002074987
"1704","243",0.000625000002602115
"1705","218",0.001249999999661
"1706","243",0.000625000002255663
"1707","218",0.000624999990997836
"1708","243",0.00187500027878955
"1709","172",0.000624999993382022
"1710","218",0.00124999999977276
"1711","243",0.000624999997934327
"1712","218",0.00312499986445531
"1713","218",0.000625000008942559
"1714","14",0.000624999997222796
"1715","218",0.0037499988956023
"1716","243",0.00500000170256011
"1717","243",0.000624999990686774
"1718","243",0.000625000002333894
"1719","14",0.000625000003846362
"1720","14",0.000624999987216666
"1721","243",0.00125000000517257
"1722","243",0.00375000015619956
"1723","243",0.00124999999187142
"1724","243",0.000624999988488853
"1725","243",0.000624999999500811
"1726","14",0.000625000011431053
"1727","243",0.000624999997723848
"1728","243",0.000625000002734363
"1729","218",0.00500000015216321
"1730","243",0.000625000004209578
"1731","243",0.00374999999590591
"1732","243",0.00187500000360608
"1733","243",0.000624999998738989
"1734","14",0.00124999998784065
"1735","172",0.000624999995116144
"1736","218",0.000625000006934628
"1737","243",0.000625000005973503
"1738","243",0.00250000080719776
"1739","14",0.000625000001475215
"1740","243",0.000624999998576939
"1741","243",0.0012500000010021
"1742","218",0.00124999998794496
"1743","218",0.00125000000468642
"1744","243",0.00125000000463799
"1745","243",0.000624999990588054
"1746","243",0.00062500000124611
"1747","243",0.000625000000232831
"1748","172",0.000624999995285645
"1749","172",0.00250000053246319
"1750","243",0.00062499999281019
"1751","14",0.000624999999523163
"1752","218",0.000625000000823289
"1753","243",0.00124999999264628
"1754","218",0.000624999999621883
"1755","218",0.000624999989226461
"1756","243",0.000625000009009615
"1757","243",0.000624999998854473
"1758","243",0.0012499999950882
"1759","14",0.000624999990096316
"1760","243",0.00312500002537481
"1761","172",0.000624999996595085
"1762","243",0.0125000003886111
"1763","243",0.0012500000050161
"1764","243",0.00437499986375123
"1765","218",0.00125000000501052
"1766","243",0.00874999906335398
"1767","243",0.00187500013297424
"1768","243",0.0012499999990128
"1769","243",0.00249999919597618
"1770","14",0.000624999998116866
"1771","243",0.000625000003498048
"1772","218",0.00062500000044331
"1773","243",0.0062500003689602
"1774","218",0.00062500000552088
"1775","243",0.00125000001182407
"1776","14",0.0018749998793453
"1777","243",0.00062499999755621
"1778","243",0.00124999999821559
"1779","243",0.000625000000355765
"1780","14",0.00374999986692518
"1781","172",0.00499999931497686
"1782","243",0.000624999997997657
"1783","243",0.00062499999996461
"1784","14",0.00062499999865517
"1785","14",0.0168750013896935
"1786","14",0.00125000000962429
"1787","218",0.00749999962241575
"1788","243",0.00312499934028275
"1789","243",0.00124999999602139
"1790","14",0.00124999999917671
"1791","243",0.00249999921313487
"1792","14",0.000624999998211861
"1793","14",0.00062499999633804
"1794","243",0.0006249999998454
"1795","14",0.000625000004848465
"1796","243",0.00062500000228174
"1797","243",0.000625000003827736
"1798","218",0.000625000000359491
"1799","243",0.00312500027268007
"1800","218",0.000625000000303611
"1801","218",0.000625000002151355
"1802","14",0.00562499448399805
"1803","243",0.0018750001357533
"1804","218",0.00124999998963997
"1805","243",0.00562500109650381
"1806","218",0.000624999994425103
"1807","243",0.000624999995522201
"1808","14",0.00625000659005344
"1809","243",0.000625000008236617
"1810","243",0.000624999996701255
"1811","172",0.000625000001475215
"1812","243",0.000625000003924593
"1813","218",0.000624999998157844
"1814","14",0.000625000007539988
"1815","243",0.000624999997749925
"1816","243",0.00187500012792088
"1817","218",0.000625000002440065
"1818","218",0.000624999991755933
"1819","243",0.000625000002328306
"1820","243",0.000624999991547316
"1821","14",0.00187499999558926
"1822","243",0.00187499999434501
"1823","218",0.0225000005164705
"1824","243",0.00124999999516085
"1825","14",0.00125000000681356
"1826","218",0.00187499985989742
"1827","243",0.00187500027906708
"1828","243",0.00562500069454871
"1829","243",0.00374999985614978
"1830","172",0.000624999994814396
"1831","243",0.00249999969924428
"1832","243",0.000625000000407919
"1833","243",0.00562499960172921
"1834","243",0.000625000000150874
"1835","218",0.000625000001426786
"1836","172",0.000625000012658536
"1837","243",0.00187499986586347
"1838","218",0.000624999998094514
"1839","243",0.00062499999242276
"1840","243",0.0337500002502557
"1841","218",0.0112499999878947
"1842","243",0.000625000000165775
"1843","243",0.00062499999333173
"1844","14",0.00625000013044849
"1845","243",0.0006249999971129
"1846","218",0.000625000005709007
"1847","243",0.00187500028486922
"1848","243",0.000625000006496906
"1849","243",0.00249999919087253
"1850","14",0.0018749998704493
"1851","172",0.000624999997708946
"1852","172",0.00562500000407547
"1853","172",0.00124999999602698
"1854","243",0.004374995951619
"1855","243",0.00125000000956282
"1856","243",0.00312499817935377
"1857","218",0.000625000007553026
"1858","243",0.000625000002587214
"1859","243",0.000625000001102686
"1860","218",0.000625000002702698
"1861","218",0.00437500025430322
"1862","243",0.00437500001274236
"1863","243",0.00124999999960512
"1864","243",0.00187500000100583
"1865","243",0.000624999996356666
"1866","218",0.000625000002089888
"1867","243",0.000624999994326383
"1868","14",0.000624999995730817
"1869","172",0.00124999999999441
"1870","172",0.00187499973050132
"1871","243",0.000624999996306375
"1872","218",0.000625000004019588
"1873","172",0.00124999999675155
"1874","218",0.000624999993463978
"1875","218",0.00125000000747666
"1876","243",0.00187500027749315
"1877","243",0.000625000000258908
"1878","243",0.00374999987393431
"1879","243",0.000625000003568828
"1880","243",0.00437499962488748
"1881","14",0.000625000004896894
"1882","243",0.00187500012446381
"1883","14",0.000625000015974045
"1884","14",0.0143750004514493
"1885","172",0.000624999990999699
"1886","243",0.000625000002339482
"1887","218",0.000625000004980713
"1888","243",0.000625000001611188
"1889","243",0.000625000001503155
"1890","172",0.0012500000005383
"1891","218",0.000624999997813255
"1892","218",0.00062499999980256
"1893","172",0.000625000006843358
"1894","172",0.00374999960634671
"1895","243",0.00187500027040206
"1896","243",0.00125000000730157
"1897","243",0.00125000000359118
"1898","218",0.00062500000920333
"1899","243",0.000625000001888722
"1900","218",0.00062500000282377
"1901","243",0.00187500027139112
"1902","14",0.00187500027843006
"1903","172",0.000624999999951571
"1904","218",0.000625000002885237
"1905","14",0.00062500000448525
"1906","172",0.00125000000256673
"1907","243",0.00374999999936484
"1908","243",0.00124999998877384
"1909","243",0.000624999997179955
"1910","243",0.00187499972577766
"1911","14",0.00124999999803305
"1912","243",0.0231250114321094
"1913","218",0.000624999999687076
"1914","243",0.00312499886818416
"1915","14",0.000624999998949468
"1916","218",0.000625000006347895
"1917","14",0.00124999999806844
"1918","14",0.000624999999860302
"1919","172",0.000624999987978488
"1920","243",0.000625000001139939
"1921","218",0.000625000006757677
"1922","218",0.00062500000378862
"1923","218",0.000624999997336417
"1924","243",0.00187500000219978
"1925","243",0.000624999998426065
"1926","243",0.00062500000157021
"1927","243",0.00125000000553951
"1928","14",0.00187499999990128
"1929","14",0.00249999999894947
