fid,DN,Area in km2
"497","243",0.00125000001182407
"498","14",0.0018749998793453
"499","243",0.00062499999755621
"500","243",0.00124999999821559
"501","243",0.000625000000355765
"502","14",0.00062500000637956
"503","14",0.000625000003233552
"504","218",0.000625000004701316
"505","243",0.000625000000227243
"506","243",0.00124999999911711
"507","243",0.00125000000292808
"508","243",0.00062499999996461
"509","14",0.00062499999865517
"510","14",0.0168750013896935
"511","14",0.00125000000962429
"512","218",0.00749999962241575
"513","243",0.00312499934028275
"514","243",0.00124999999602139
"515","14",0.00124999999917671
"516","243",0.00249999921313487
"517","14",0.000624999998211861
"518","14",0.00062499999633804
"519","243",0.0006249999998454
"520","172",0.000625000002771616
"521","218",0.000624999997805804
"522","14",0.00187499986722507
"523","172",0.0106250002913363
"524","218",0.000625000000359491
"525","243",0.00312500027268007
"526","243",0.00187499999434501
"527","218",0.000625000000303611
"528","218",0.000625000002151355
"529","14",0.00562499448399805
"530","243",0.0018750001357533
"531","218",0.00124999998963997
"532","243",0.00562500109650381
"533","218",0.000624999994425103
"534","218",0.0225000005164705
"535","243",0.000624999995522201
"536","243",0.000625000000325963
"537","243",0.000624999998778105
"538","243",0.000624999995911494
"539","218",0.00062500000269711
"540","14",0.000624999995848164
"541","243",0.00062499999957718
"542","172",0.0068750002614297
"543","172",0.00749999892096221
"544","218",0.000625000004280359
"545","218",0.000624999998135492
"546","243",0.000624999997543171
"547","172",0.000625000001475215
"548","243",0.000625000003924593
"549","218",0.000624999998157844
"550","14",0.000625000007539988
"551","243",0.000624999997749925
"552","14",0.00125000000681356
"553","218",0.00187499985989742
"554","243",0.00187500012792088
"555","243",0.00187500027906708
"556","243",0.00562500069454871
"557","218",0.000625000002440065
"558","218",0.000624999991755933
"559","243",0.00374999985614978
"560","243",0.000625000002328306
"561","243",0.000624999991547316
"562","218",0.003125000670854
"563","14",0.00124999999730289
"564","243",0.000624999996518716
"565","218",0.00187499971718714
"566","243",0.00125000000120699
"567","243",0.000625000000538304
"568","243",0.000625000000150874
"569","218",0.000625000001426786
"570","172",0.000625000012658536
"571","243",0.00187499986586347
"572","218",0.000624999998094514
"573","243",0.00062499999242276
"574","243",0.000625000000165775
"575","243",0.00062499999333173
"576","14",0.00625000013044849
"577","243",0.0006249999971129
"578","218",0.000625000005709007
"579","243",0.00187500028486922
"580","243",0.000625000006496906
"581","243",0.00249999919087253
"582","243",0.0012499999894239
"583","243",0.00125000000245124
"584","243",0.000625000000208616
"585","172",0.000624999990349636
"586","172",0.000624999999502674
"587","218",0.000625000007553026
"588","243",0.000625000002587214
"589","243",0.000625000001102686
"590","218",0.000625000002702698
"591","243",0.00124999999960512
"592","243",0.000624999996356666
"593","218",0.000625000002089888
"594","243",0.000624999994326383
"595","14",0.000624999995730817
"596","172",0.000624999999014661
"597","243",0.000624999999236316
"598","243",0.000624999994602054
"599","243",0.000625000000137836
"600","14",0.000625000001301989
"601","172",0.000624999990625307
"602","243",0.000625000008076429
"603","218",0.000625000006562099
"604","243",0.000624999999692664
"605","14",0.000625000008173287
"606","243",0.0187500005437676
"607","243",0.0118750044206493
"608","243",0.0337500002502557
"609","218",0.0112499999878947
"610","243",0.00437500068095513
"611","243",0.00374999805257842
"612","243",0.00125000000956282
"613","243",0.00312499817935377
"614","218",0.00437500025430322
"615","243",0.00437500001274236
"616","243",0.00187500000100583
"617","172",0.00250000000006706
"618","172",0.0506250082034096
"619","172",0.035625003667159
"620","218",0.000624999993463978
"621","218",0.00125000000747666
"622","243",0.00187500027749315
"623","243",0.000625000000258908
"624","243",0.00374999987393431
"625","243",0.000625000003568828
"626","243",0.00437499962488748
"627","14",0.000625000004896894
"628","243",0.00187500012446381
"629","14",0.000625000015974045
"630","218",0.0531249984943103
"631","243",0.000624999998785555
"632","243",0.000624999997708946
"633","243",0.000625000002339482
"634","218",0.000625000004980713
"635","243",0.000625000001611188
"636","243",0.000625000001503155
"637","172",0.0012500000005383
"638","218",0.000624999997813255
"639","218",0.00062499999980256
"640","243",0.00062500000488013
"641","218",0.00187499972748384
"642","14",0.000624999998761341
"643","243",0.000624999997952953
"644","243",0.00125000000233203
"645","14",0.000624999999586493
"646","243",0.0137499979561064
"647","172",0.00124999999341369
"648","243",0.00187500027040206
"649","243",0.00125000000730157
"650","243",0.00125000000359118
"651","218",0.00062500000920333
"652","243",0.000625000001888722
"653","218",0.00062500000282377
"654","243",0.00187500027139112
"655","14",0.00187500027843006
"656","172",0.000624999999951571
"657","218",0.000625000002885237
"658","243",0.000625000006053597
"659","243",0.00062499999473244
"660","243",0.000624999995488673
"661","243",0.000624999998705462
"662","14",0.000625000001603737
"663","14",0.00062499999650754
"664","172",0.00375000080046803
"665","218",0.0012500000039041
"666","243",0.000624999998791143
"667","243",0.00125000000396743
"668","243",0.000624999997179955
"669","243",0.00187499972577766
"670","14",0.00124999999803305
"671","243",0.0231250114321094
"672","218",0.000624999999687076
"673","243",0.00312499886818416
"674","14",0.000624999998949468
"675","218",0.000625000006347895
"676","14",0.00124999999806844
"677","243",0.000625000006427988
"678","243",0.000624999991687015
"679","172",0.00312499972821772
"680","14",0.00125000000018626
"681","14",0.000625000005226582
"682","218",0.000625000002129003
"683","218",0.000625000004183501
"684","243",0.00187500000219978
"685","243",0.000624999998426065
"686","243",0.00062500000157021
"687","243",0.00125000000553951
"688","14",0.00187499999990128
"689","14",0.00249999999894947
"690","218",0.00124999999700859
"691","14",0.00124999999692291
"692","218",0.000624999992055818
"693","243",0.013750001113113
"694","14",0.000625000004252419
"695","243",0.00625000181441009
"696","14",0.00124999999898672
"697","14",0.00124999999537319
"698","243",0.00124999999366887
"699","243",0.00249999999619648
"700","218",0.000624999998850748
"701","243",0.00187500028111227
"702","218",0.000624999997917563
"703","243",0.00124999999403208
"704","243",0.000625000007994473
"705","218",0.000624999993793666
"706","243",0.00125000000836141
"707","243",0.000624999997695908
"708","243",0.000624999998582527
"709","14",0.000625000000346452
"710","14",0.00187500027782843
"711","243",0.000625000008109957
"712","218",0.000625000002423301
"713","243",0.00124999999422394
"714","14",0.00124999999894202
"715","243",0.000624999994819984
"716","243",0.000624999996505678
"717","218",0.0237500012383126
"718","243",0.000625000003391877
"719","243",0.00187500011924282
"720","218",0.000625000004777685
"721","243",0.000624999996075407
"722","218",0.00124999999583885
"723","243",0.00250000000231341
"724","243",0.000624999998945743
"725","243",0.000625000003190711
"726","243",0.00187500013299659
"727","243",0.000625000007016584
"728","243",0.000624999999061227
"729","218",0.000625000003146008
"730","243",0.000624999998569488
"731","243",0.000625000000579283
"732","243",0.00124999999813177
"733","172",0.000624999997491017
"734","14",0.000625000000102446
"735","172",0.0106249996146336
"736","14",0.00062500000724569
"737","243",0.000625000006429851
"738","243",0.000624999998047948
"739","243",0.00125000000561401
"740","218",0.000624999997153878
"741","243",0.000624999993080273
"742","243",0.00250000000658073
"743","243",0.000624999999329448
"744","243",0.00125000000122376
"745","218",0.000625000000249594
"746","243",0.000624999992210418
"747","14",0.000624999994102865
"748","243",0.000625000006375834
"749","243",0.000625000011065975
"750","172",0.000625000000044704
"751","243",0.0006250000049714
"752","172",0.00625000000993535
"753","243",0.00312500002227351
"754","218",0.0468749961462487
"755","243",0.010625000672495
"756","243",0.00624999872678891
"757","218",0.00187499972089007
"758","172",0.0850000023441855
"759","243",0.00124999998997897
"760","243",0.00187500000172108
"761","218",0.00500000000603497
"762","243",0.00250000067713112
"763","243",0.000625000003641471
"764","243",0.00249999956964515
"765","218",0.0249999975228179
"766","243",0.000625000000715256
"767","243",0.00374999999771081
"768","243",0.00124999999108538
"769","243",0.000624999999744818
"770","218",0.00187499987015501
"771","14",0.01000000080695
"772","218",0.00312500001673028
"773","243",0.000624999999340624
"774","218",0.0174999993696976
"775","243",0.00312500000001304
"776","218",0.000625000002201647
"777","243",0.000624999995505437
"778","243",0.000625000001451001
"779","172",0.00124999998787791
"780","243",0.00125000000731274
"781","243",0.00125000000754185
"782","243",0.000624999991828576
"783","243",0.000625000007372349
"784","243",0.00249999999948405
"785","14",0.00124999999760836
"786","243",0.000624999986825511
"787","243",0.000625000005347654
"788","243",0.0012499999925755
"789","243",0.000625000007966533
"790","243",0.00562499987625703
"791","243",0.000624999994449317
"792","218",0.000625000002212822
"793","218",0.000624999995658174
"794","243",0.000624999993195757
"795","243",0.00875000182342715
"796","218",0.00187500014364533
"797","243",0.0024999991918616
"798","14",0.000625000005505979
"799","218",0.00187499972631969
"800","243",0.00250000000954606
"801","14",0.0299999991713017
"802","243",0.00750000002690218
"803","218",0.0131249991982263
"804","243",0.000624999999487773
"805","218",0.000625000001622364
"806","243",0.000625000005243346
"807","243",0.000624999993104488
"808","243",0.00874999958059378
"809","243",0.000625000004563481
"810","243",0.000625000004308298
"811","243",0.00125000000157207
"812","243",0.000625000001257286
"813","243",0.00062499998909235
"814","243",0.000624999998791143
"815","14",0.00125000000393949
"816","172",0.00187499987240881
"817","218",0.00125000000476837
"818","243",0.00124999999619275
"819","218",0.000624999997476116
"820","243",0.00124999999956787
"821","243",0.000624999997703359
"822","218",0.00312500012097321
"823","14",0.00062500000423938
"824","243",0.0012499999953378
"825","243",0.000624999999940395
"826","218",0.000625000010224059
"827","218",0.00062499999765493
"828","243",0.00249999999367818
"829","243",0.00187499986803532
"830","243",0.00062499999957718
"831","243",0.00625000208849646
"832","243",0.000625000011663884
"833","218",0.000624999991886318
"834","243",0.0106250061808489
"835","243",0.00187499987680838
"836","243",0.00187499971570075
"837","218",0.000625000000806525
"838","243",0.00374999999460392
"839","14",0.000625000008253381
"840","243",0.000624999985478818
"841","243",0.00125000000505149
"842","218",0.00124999999474362
"843","218",0.000624999989179894
"844","243",0.00500000080852397
"845","243",0.000625000004641712
"846","218",0.000625000001382083
"847","243",0.000624999991759658
"848","14",0.000625000006647781
"849","243",0.000624999993832782
"850","218",0.000625000007558614
"851","243",0.000624999997520819
"852","218",0.000624999998018146
"853","243",0.000625000003449619
"854","243",0.00124999999907613
"855","243",0.000625000003663823
"856","218",0.00062500000054203
"857","218",0.000624999996259809
"858","243",0.000625000000074506
"859","243",0.00125000000524521
"860","218",0.00500000015617721
"861","243",0.00125000000264123
"862","218",0.00187500027694926
"863","243",0.00312500053331815
"864","243",0.00187499972661585
"865","243",0.000624999993981794
"866","243",0.000624999990999699
"867","243",0.0012499999996461
"868","243",0.00187500000545941
"869","172",0.00437500027122721
"870","243",0.000624999993272126
"871","243",0.000624999998003244
"872","218",0.000625000002827495
"873","243",0.000624999993039295
"874","218",0.00562500098118558
"875","243",0.00750000013079681
"876","218",0.00125000000206754
"877","218",0.00062499999557063
"878","243",0.00062499999633804
"879","243",0.00062499998835288
"880","243",0.000624999999733642
"881","172",0.000625000013260171
"882","218",0.00374999998707138
"883","243",0.000625000010197982
"884","243",0.00124999999193288
"885","243",0.00187500000384077
"886","243",0.00249999999617785
"887","243",0.00250000053043477
"888","243",0.00187500012333505
"889","243",0.00187500027574599
"890","218",0.00125000000778213
"891","243",0.00125000000451505
"892","243",0.00312499998177961
"893","218",0.000624999997034669
"894","243",0.000625000000255182
"895","172",0.00187499987273291
"896","243",0.00125000000257045
"897","243",0.000625000000920147
"898","243",0.00124999999970011
"899","172",0.000624999999554828
"900","243",0.00187499999873154
"901","243",0.000625000001145527
"902","243",0.000625000002792105
"903","243",0.000625000000825152
"904","218",0.0125000018433817
"905","14",0.00062499999849312
"906","14",0.0012500000019297
"907","243",0.000625000002836809
"908","243",0.00250000000450201
"909","243",0.000625000000018626
"910","243",0.000625000005498529
"911","243",0.00250000000464171
"912","218",0.000624999983252957
"913","218",0.000625000001670793
"914","243",0.00062499999781698
"915","243",0.000625000002449378
"916","243",0.000625000002659857
"917","243",0.0106249997481722
"918","218",0.0743750019538682
"919","243",0.00625000203926861
"920","14",0.0412500031638816
"921","243",0.00312500043679215
"922","243",0.00125000000322238
"923","243",0.0025000000099279
"924","14",0.0156250010031573
"925","243",0.00187499972819164
"926","243",0.00250000000357442
"927","218",0.00374999894399382
"928","243",0.00374999889580719
"929","218",0.00062499999618344
"930","14",0.000625000002209097
"931","243",0.00125000000640005
"932","218",0.00124999999600649
"933","218",0.00124999999958649
"934","243",0.00125000000123307
"935","243",0.0031249993488472
"936","14",0.00312500067218766
"937","172",0.00125000000697561
"938","218",0.000625000011285767
"939","14",0.000624999997394159
"940","243",0.00124999999627844
"941","218",0.00187499987403676
"942","243",0.0012499999977313
"943","218",0.00062500000378862
"944","243",0.000624999999834225
"945","243",0.000625000001072884
"946","243",0.00374999974845722
"947","243",0.000624999997295439
"948","14",0.0031250000013411
"949","243",0.00875000092315488
"950","243",0.000625000002041459
"951","243",0.00125000000175461
"952","243",0.00124999999587983
"953","243",0.012500010063557
"954","218",0.00124999999953248
"955","243",0.000625000000938773
"956","243",0.000624999992774799
"957","243",0.0012499999943953
"958","218",0.00500000081034005
"959","218",0.00125000000325032
"960","243",0.00187500027727522
"961","243",0.00125000000106171
"962","218",0.000625000007463619
"963","243",0.00437500112153403
"964","243",0.000624999998547137
"965","243",0.00124999999349751
"966","218",0.000624999999953434
"967","243",0.000624999997206032
"968","218",0.000624999994074926
"969","14",0.00124999999814853
"970","243",0.000625000006562099
"971","14",0.00312499886559509
"972","218",0.000624999994799495
"973","218",0.00124999999872223
"974","218",0.00437500128682144
"975","243",0.000624999999221414
"976","243",0.00374999819305167
"977","243",0.00625000098261051
"978","243",0.000624999998651445
"979","218",0.000624999992646277
"980","218",0.000625000004967675
"981","243",0.000625000008143485
"982","243",0.000625000003421679
"983","218",0.000624999990493059
"984","172",0.00124999999500811
"985","218",0.00625000095341727
"986","243",0.000624999994959682
"987","14",0.000625000005142763
"988","218",0.000625000008283183
"989","243",0.000625000004790723
"990","218",0.00437499920880236
"991","218",0.00124999999694899
"992","243",0.00124999999375269
"993","218",0.000624999996321276
"994","218",0.00187500000381842
"995","243",0.000624999993067235
"996","243",0.00374999969695881
"997","243",0.0025000000123065
