Roost,Roost size,Latitude,Longitude,Level,Distance ,Position,Region,Installation date,Installation time(end),Approach n,Approach start,Approach end,Approach date,Approach type,Solving time,Species,Roost of origin,Video reference,Notes
Lyneam,41,-35.25562,149.128381,1,13,Right,North,20230624,14:00,14,13:34:01,13:40:26,20230627,Post attempt,NA,Cacatua galerita,,Lyneam/Level1/f1508608,"Not marked but red dots under the right wing close to the tail, same bird as before"
Lyneam,41,-35.25562,149.128381,1,13,Right,North,20230624,14:00,15,15:21:16,15:25:03,20230627,Post attempt,NA,Cacatua galerita,,Lyneam/Level1/f1592832,"Not marked but red dots under the right wing close to the tail, same bird as before"
Lyneam,41,-35.25562,149.128381,1,13,Right,North,20230624,14:00,16,17:53:12,17:57:32,20230627,Post attempt,NA,Cacatua galerita,,Lyneam/Level1/f1635840 to f1679872,
Lyneam,41,-35.25562,149.128381,1,13,Right,North,20230624,14:00,17,13:47:49,13:49:16,20230627,Post attempt,NA,Cacatua galerita,,Lyneam/Level1/f1740544,"Not marked but red dots under the right wing close to the tail, same bird as before"
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,1,13:55:01,13:55:33,20230627,Attempt,NA,Manorina chiassosa,,Lyneam/Level2/009,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,2,10:22:04,10:22:20,20230701,Attempt,NA,Manorina chiassosa,,Lyneam/Level2/100723/0010,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,3,12:07:33,12:07:38,20230701,Presence,NA,Manorina chiassosa,,Lyneam/Level2/100723/0011,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,1,12:25:50,12:26:16,20230703,Attempt,NA,Cacatua galerita,,Lyneam/Level2/100723/0012,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,2,12:34:31,12:35:08,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/001,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,3,12:35:09,12:38:04,20230706,Attempt,NA,Cacatua galerita,OC,Lyneam/Level2/120723/001 to 003,"Marked, NBP"
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,4,12:36:35,12:39:20,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/002 to 004,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,5,12:39:42,12:40:03,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/004,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,6,12:40:54,12:42:16,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/005,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,7,12:42:43,12:46:06,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/006 to 008,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,8,12:46:31,12:51:12,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/008 to 11,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,9,12:53:02,12:54:05,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0012,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,10,12:54:23,12:58:45,20230706,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0012,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,11,17:56:57,17:57:59,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0024,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,12,17:58:54,17:59:23,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0025,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,13,18:00:10,18:01:37,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0025 to 26,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,14,18:02:19,18:02:46,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0027,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,15,18:03:57,18:05:06,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0028,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,16,11:09:43,11:10:43,20230712,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0031,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,17,11:10:58,11:16:16,20230712,Attempt,NA,Cacatua galerita,WM,Lyneam/Level2/120723/0031 to 35,"Marked bird, G"
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,18,11:11:52,11:14:50,20230712,Attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0032 to 34,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,19,11:16:33,11:46:14,20230712,Solving,11:19:33,Cacatua galerita,WM,Lyneam/Level2/120723/0035 to 54 (37 is the solving),"Marked bird, G"
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,20,11:23:41,11:26:23,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0041,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,21,11:27:20,11:27:40,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0042,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,22,11:28:02,11:29:47,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0042 to 43,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,23,11:30:12,11:31:20,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0043,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,24,11:32:13,11:32:27,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0043,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,25,11:32:50,11:36:54,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0045 to 48,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,26,11:37:33,11:37:36,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0048,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,27,11:38:25,11:38:53,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0049,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,28,11:39:39,11:41:29,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0050,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,29,11:41:55,11:43:02,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0050,
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,30,11:46:42,11:51:46,20230712,Post attempt,NA,Cacatua galerita,WM,Lyneam/Level2/120723/0054 to 57,"Marked bird, G"
Lyneam,41,-35.254317,149.127706,2,9.5,Left,North,20230624,14:00,31,11:50:50,11:51:12,20230712,Post attempt,NA,Cacatua galerita,,Lyneam/Level2/120723/0056,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,1,03:28:12,03:28:21,20230628,Attempt,NA,Petaurus spp.,,Lyneam/Level3/100723/00311,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,1,10:29:54,10:30:44,20230630,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00356,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,2,10:34:50,10:35:46,20230630,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/100723/00359,"Marked bird, N"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,3,10:37:49,10:38:42,20230630,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/100723/00360,"Marked bird, N. Same bird as before"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,4,13:00:07,13:00:35,20230630,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00410,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,1,14:13:14,14:13:26,20230630,Presence,NA,Callocephalon fimbriatum,,Lyneam/Level3/100723/00423,Male
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,2,16:21:01,16:21:45,20230702,Attempt,NA,Callocephalon fimbriatum,,Lyneam/Level3/100723/00506,"Juvenile, male"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,5,14:31:28,14:32:44,20230703,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/100723/00507,"Marked, N. not the same as before"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,6,14:42:17,14:49:27,20230703,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/100723/00507 to 513,"Marked, N. Same as the one above"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,7,14:45:18,14:54:38,20230703,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00509 to 514,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,8,14:55:19,14:58:18,20230703,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00515 to 516,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,9,14:57:10,15:03:49,20230703,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00516 to 520,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,10,15:00:12,15:07:03,20230703,Attempt,NA,Cacatua galerita,,Lyneam/Level3/100723/00518 to 522,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,11,15:04:25,15:14:38,20230703,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/100723/00520,"Marked, N. Same as the one from approach 2"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,12,11:16:17,11:17:18,20230707,Attempt,NA,Cacatua galerita,OC,Lyneam/Level3/120723/0052,"Marked, NPRN"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,13,11:19:01,11:19:59,20230707,Attempt,NA,Cacatua galerita,,Lyneam/Level3/120723/0053,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,3,09:58:44,10:00:04,20230708,Attempt,NA,Callocephalon fimbriatum,,Lyneam/Level3/120723/0087,Male
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,14,15:00:00,15:00:51,20230709,Attempt,NA,Cacatua galerita,,Lyneam/Level3/120723/00150,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,15,18:06:09,18:07:24,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level3/120723/00174,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,16,18:09:45,18:13:47,20230710,Attempt,NA,Cacatua galerita,,Lyneam/Level3/120723/00175 to 177,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,17,12:39:14,12:40:43,20230712,Attempt,NA,Cacatua galerita,LY,Lyneam/Level3/120723/00322,"Marked, V"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,18,12:40:42,12:56:20,20230712,Solving,12:53:55,Cacatua galerita,GM,Lyneam/Level3/120723/00322 to 332,"Marked, G on left shoulder"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,19,12:49:54,12:49:56,20230712,Presence,NA,Cacatua galerita,,Lyneam/Level3/120723/00328,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,20,12:51:11,12:52:36,20230712,Attempt,NA,Cacatua galerita,,Lyneam/Level3/120723/00329 to 330,
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,21,12:54:35,13:28:32,20230712,Post attempt,NA,Cacatua galerita,LY,Lyneam/Level3/120723/00331 to 352,"Marked, V"
Lyneam,41,-35.254317,149.127706,3,,Center,North,20230624,14:00,22,13:30:59,13:32:28,20230712,Post attempt,NA,Cacatua galerita,LY,Lyneam/Level3/120723/00353,"Marked, V"
O'Connor,,-35.258682,149.115053,3,,Right,North,20230624,17:00,1,12:46:13,12:46:22,20230722,Attempt,NA,Manorina chiassosa,,O'Connor/Level3/020823/0013,
O'Connor,,-35.258682,149.115053,3,,Right,North,20230625,18:00,1,02:07:37,02:29:40,20230726,Solving,02:10:30,Trichosurus vulpecula,,O'Connor/Level3/020823/0044,
O'Connor,,-35.258682,149.115053,3,,Right,North,20230626,19:00,1,11:49:44,11:50:06,20230731,Post attempt,NA,Cacatua galerita,,O'Connor/Level3/020823/0070,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,1,05:38:33,05:38:38,20230726,Presence,NA,Petaurus spp.,,O'Connor/Level3/20230802/0015,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,2,03:10:46,03:10:49,20230729,Presence,NA,Petaurus spp.,,O'Connor/Level3/20230802/0038,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,1,06:15:53,06:15:54,20230729,Presence,NA,Cacatua galerita,,O'Connor/Level3/20230802/0049,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,3,01:37:00,01:38:00,20230730,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/0054,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,4,11:43:26,11:43:38,20230730,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/0077,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,1,13:09:04,01:09:13,20230731,Presence,NA,Manorina chiassosa,,O'Connor/Level3/20230802/0086,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,2,13:09:39,13:09:40,20230731,Presence,NA,Manorina chiassosa,,O'Connor/Level3/20230802/0086,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,5,12:02:16,12:02:21,20230801,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/0094,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,6,21:09:08,21:09:44,20230801,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/00112,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,1,16:19:29,16:20:58,20230802,Attempt,NA,Callocephalon fimbriatum,,O'Connor/Level3/20230816/002,"Male, adult"
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,3,11:15:14,11:15:20,20230804,Attempt,NA,Manorina chiassosa,,O'Connor/Level3/20230816/0050,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,4,11:15:23,11:15:50,20230804,Attempt,NA,Manorina chiassosa,,O'Connor/Level3/20230816/0050,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,7,01:11:48,01:12:15,20230805,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/0069,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,8,20:58:58,20:59:18,20230807,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/00134,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,2,18:25:19,18:25:35,20230808,Attempt,NA,Cacatua galerita,,O'Connor/Level3/20230802/00175,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,9,04:03:51,04:03:54,20230810,Presence,NA,Petaurus spp.,,O'Connor/Level3/20230802/00221,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,10,01:01:22,01:01:37,20230813,Presence,NA,Petaurus spp.,,O'Connor/Level3/20230802/00291,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,11,02:45:59,02:46:26,20230813,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/00292,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,12,19:07:49,19:07:55,20230814,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/00310,
O'Connor,,-35.258916,149.113906,2,10.3,Left,North,20230624,17:00,13,19:22:35,19:22:39,20230814,Attempt,NA,Petaurus spp.,,O'Connor/Level3/20230802/00319,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,1,08:39:56,08:44:14,20230713,Solving,08:41:01,Strepera graculina,,WarMemorial/Level1/020923/002 to 003,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,2,08:44:35,08:51:22,20230713,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/004 to 006,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,3,08:00:02,08:01:31,20230715,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0010,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,4,12:49:48,12:53:40,20230716,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0015 to 17,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,5,14:04:25,14:05:54,20230716,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0018,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,6,16:02:45,16:04:08,20230716,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0020,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,7,18:14:51,18:22:34,20230717,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0021 to 25,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,8,10:39:02,10:40:31,20230718,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0026,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,9,09:35:08,09:35:22,20230721,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/0032,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,1,12:44:42,12:44:59,20230726,Post attempt,NA,Manorina chiassosa,,WarMemorial/Level1/020923/0034,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,10,09:48:35,09:49:50,20230801,Post attempt,NA,Strepera graculina,,WarMemorial/Level1/020923/00123,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,1,10:51:39,10:55:00,20230803,Post attempt,NA,Cacatua galerita,,WarMemorial/Level1/020923/00126 to 128,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,2,15:50:14,15:52:03,20230803,Post attempt,NA,Cacatua galerita,,WarMemorial/Level1/020923/00145 to 146,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,3,17:51:41,17:56:06,20230806,Post attempt,NA,Cacatua galerita,WM,WarMemorial/Level1/020923/00185 to 187,"Marked, G"
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,4,12:31:36,12:31:50,20230807,Post attempt,NA,Cacatua galerita,,WarMemorial/Level1/020923/00188,
War Memorial,,-35.282701,149.146346,1,12.5,Right,North,20230703,13:15,5,13:26:40,13:28:09,20230807,Post attempt,NA,Cacatua galerita,,WarMemorial/Level1/020923/00189,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,1,09:10:41,09:11:31,20230713,Attempt,NA,Strepera graculina,,WarMemorial/Level2/090823/006,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,1,01:09:44,01:09:56,20230716,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/090823/0048,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,2,01:10:18,01:11:25,20230716,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/090823/0048,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,2,10:11:09,10:11:45,20230717,Attempt,NA,Strepera graculina,,WarMemorial/Level2/090823/0050,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,3,01:15:02,01:15:38,20230720,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/090823/0072,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,4,01:24:28,01:24:34,20230720,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/090823/0073,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,1,10:46:08,10:46:18,20230720,Attempt,NA,Platycercus elegans,,WarMemorial/Level2/090823/0074,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,3,10:07:41,10:08:09,20230723,Attempt,NA,Strepera graculina,,WarMemorial/Level2/090823/0088,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,1,13:58:03,13:58:42,20230724,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/0089,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,2,13:59:29,14:01:35,20230724,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/0090,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,3,14:02:32,14:03:28,20230724,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/0091,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,4,17:35:00,17:39:20,20230728,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/090823/00103 to 105,"Marked bird, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,5,17:36:21,17:37:39,20230728,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00103 to 104,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,6,17:39:30,17:40:16,20230728,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00105 to 106,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,7,11:41:53,11:45:08,20230801,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00195 to 196,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,8,11:32:19,11:33:32,20230802,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/090823/00204,"Marked bird, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,9,11:34:50,11:36:57,20230802,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00205 to 206,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,10,11:43:22,11:44:50,20230802,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00207,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,11,11:49:37,11:50:14,20230802,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00208,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,12,18:31:20,18:35:47,20230803,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/090823/00228 to 230,"Marked, GNB"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,13,18:36:20,18:37:09,20230803,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00231,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,14,18:38:42,18:38:59,20230803,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00232,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,5,02:04:16,02:04:32,20230804,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/090823/00233,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,15,10:33:23,10:33:34,20230804,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00234,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,16,18:01:52,18:05:03,20230806,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00267,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,17,18:03:15,18:03:56,20230806,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00267,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,18,18:04:29,18:07:09,20230806,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00268,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,19,18:07:56,18:08:27,20230806,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/090823/00270 to 271,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,20,16:38:20,16:41:25,20230809,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/230823/0020 to 22,"Marked, GNO"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,21,16:39:45,16:47:00,20230809,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/230823/0020 to 25,"Marked, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,22,17:47:25,17:49:47,20230809,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0037 to 38,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,23,17:51:42,17:53:47,20230809,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0039 to 40,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,24,17:54:21,17:54:39,20230809,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0040,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,25,08:37:05,08:37:25,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0041,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,26,09:33:07,09:34:23,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0042,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,27,09:35:29,09:36:55,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0043,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,28,09:43:54,09:46:07,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0044,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,29,09:47:06,09:47:43,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0045 to 46,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,30,09:48:42,09:51:57,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0046,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,31,09:53:08,09:56:34,20230810,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/0049 to 51,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,32,13:10:38,13:10:49,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00127,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,33,13:10:49,13:11:19,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00127,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,34,13:11:27,13:11:29,20230812,Presence,NA,Cacatua galerita,,WarMemorial/Level2/230823/00127,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,35,13:11:38,13:14:37,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00127 to 129,
